date,home_team,away_team,home_score,away_score,competition,stadium,city,country,neutral,world_cup,station_id,city_name,season,avg_temp_c,min_temp_c,max_temp_c,precipitation_mm,snow_depth_mm,avg_wind_dir_deg,avg_wind_speed_kmh,peak_wind_gust_kmh,avg_sea_level_pres_hpa,sunshine_total_min
2013-03-09,Scotland,Wales,18,28,2013 Six Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,10929,Frauenfeld,Spring,9.7,6.8,14.5,0.3,0.0,175.0,6.5,24.8,1003.7,348.0
2013-03-09,Ireland,France,13,13,2013 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,10055,Sorø,Spring,0.3,-1.7,2.5,2.5,0.0,75.0,44.3,80.6,1008.5,24.0
2013-03-09,Ireland,France,13,13,2013 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,10224,Bremen,Spring,0.6,-0.2,1.3,7.0,0.0,94.0,22.3,46.4,1002.9,0.0
2013-03-09,Ireland,France,13,13,2013 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,10400,Düsseldorf,Spring,8.8,5.3,11.7,8.9,0.0,211.0,16.6,38.2,999.7,0.0
2013-03-09,Ireland,France,13,13,2013 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,10554,Erfurt,Spring,0.4,-0.7,2.1,2.3,0.0,68.0,9.7,23.8,1003.2,0.0
2013-03-09,Ireland,France,13,13,2013 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,10147,Hamburg,Spring,0.4,-1.6,1.9,7.9,0.0,85.0,23.4,50.0,1006.1,0.0
2013-03-09,Ireland,France,13,13,2013 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,10338,Hanover,Spring,0.5,0.0,0.9,7.2,0.0,100.0,20.2,38.9,1003.0,0.0
2013-03-09,Ireland,France,13,13,2013 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,10361,Magdeburg,Spring,0.5,0.0,1.1,4.9,0.0,98.0,12.6,33.1,1004.6,0.0
2013-03-09,Ireland,France,13,13,2013 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,10865,Munich,Spring,9.7,7.5,12.8,0.2,0.0,246.0,10.1,31.0,1002.8,12.0
2013-03-09,Ireland,France,13,13,2013 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,10379,Potsdam,Spring,0.0,-1.1,1.7,5.5,0.0,91.0,19.1,42.1,1003.9,0.0
2013-03-09,Ireland,France,13,13,2013 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,10162,Schwerin,Spring,0.1,-1.8,2.3,10.2,0.0,97.0,18.0,44.6,1006.8,0.0
2013-03-09,Ireland,France,13,13,2013 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,10739,Stuttgart,Spring,11.2,8.4,15.7,0.0,0.0,244.0,10.4,28.8,1002.2,270.0
2013-03-09,Ireland,France,13,13,2013 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,10091,Malmö,Spring,-0.2,-1.1,0.8,0.1,0.0,78.0,50.4,101.2,1010.4,246.0
2013-03-09,Ireland,France,13,13,2013 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,10929,Frauenfeld,Spring,9.7,6.8,14.5,0.3,0.0,175.0,6.5,24.8,1003.7,348.0
2013-03-10,England,Italy,18,11,2013 Six Nations Championship,Twickenham,London,England,False,False,10055,Sorø,Spring,-2.4,-4.6,-1.2,0.3,30.0,60.0,51.1,79.6,1007.7,6.0
2013-03-10,England,Italy,18,11,2013 Six Nations Championship,Twickenham,London,England,False,False,10224,Bremen,Spring,-1.8,-3.0,-0.2,0.0,50.0,56.0,22.7,42.1,1003.7,0.0
2013-03-10,England,Italy,18,11,2013 Six Nations Championship,Twickenham,London,England,False,False,10400,Düsseldorf,Spring,1.7,-1.3,5.3,1.4,0.0,312.0,15.5,34.6,1002.2,0.0
2013-03-10,England,Italy,18,11,2013 Six Nations Championship,Twickenham,London,England,False,False,10554,Erfurt,Spring,0.4,-5.5,6.2,4.4,0.0,47.0,14.4,34.6,999.5,108.0
2013-03-10,England,Italy,18,11,2013 Six Nations Championship,Twickenham,London,England,False,False,10147,Hamburg,Spring,-2.1,-3.1,-1.4,0.9,160.0,59.0,25.6,59.0,1005.6,6.0
2013-03-10,England,Italy,18,11,2013 Six Nations Championship,Twickenham,London,England,False,False,10338,Hanover,Spring,-1.9,-5.6,0.7,1.1,10.0,62.0,18.4,36.0,1002.3,0.0
2013-03-10,England,Italy,18,11,2013 Six Nations Championship,Twickenham,London,England,False,False,10361,Magdeburg,Spring,-1.6,-4.6,0.2,2.7,0.0,54.0,11.9,29.9,1001.1,0.0
2013-03-10,England,Italy,18,11,2013 Six Nations Championship,Twickenham,London,England,False,False,10865,Munich,Spring,8.0,6.1,12.3,2.5,0.0,242.0,9.0,47.9,999.8,102.0
2013-03-10,England,Italy,18,11,2013 Six Nations Championship,Twickenham,London,England,False,False,10379,Potsdam,Spring,-2.7,-5.2,-1.0,4.5,30.0,73.0,17.6,42.5,999.6,0.0
2013-03-10,England,Italy,18,11,2013 Six Nations Championship,Twickenham,London,England,False,False,10162,Schwerin,Spring,-3.0,-4.2,-1.8,0.9,120.0,72.0,23.4,53.6,1004.9,18.0
2013-03-10,England,Italy,18,11,2013 Six Nations Championship,Twickenham,London,England,False,False,10739,Stuttgart,Spring,8.5,2.6,11.8,0.0,0.0,248.0,10.8,32.4,999.8,144.0
2013-03-10,England,Italy,18,11,2013 Six Nations Championship,Twickenham,London,England,False,False,10091,Malmö,Spring,-2.5,-3.5,-1.0,0.0,0.0,69.0,70.6,104.4,1007.7,0.0
2013-03-10,England,Italy,18,11,2013 Six Nations Championship,Twickenham,London,England,False,False,10929,Frauenfeld,Spring,8.6,4.8,13.0,0.2,0.0,268.0,8.3,36.0,1000.8,210.0
2013-03-16,Wales,England,30,3,2013 Six Nations Championship,Millennium Stadium,Cardiff,Wales,False,False,10055,Sorø,Spring,-0.6,-3.5,1.6,0.0,20.0,140.0,27.4,58.3,1013.7,156.0
2013-03-16,Wales,England,30,3,2013 Six Nations Championship,Millennium Stadium,Cardiff,Wales,False,False,10224,Bremen,Spring,2.0,-1.0,6.6,0.3,20.0,137.0,19.8,41.4,1011.0,48.0
2013-03-16,Wales,England,30,3,2013 Six Nations Championship,Millennium Stadium,Cardiff,Wales,False,False,10400,Düsseldorf,Spring,4.9,0.8,9.6,2.5,0.0,152.0,26.6,55.4,1010.0,252.0
2013-03-16,Wales,England,30,3,2013 Six Nations Championship,Millennium Stadium,Cardiff,Wales,False,False,10554,Erfurt,Spring,-1.3,-7.8,3.2,0.0,120.0,179.0,16.9,35.6,1015.3,456.0
2013-03-16,Wales,England,30,3,2013 Six Nations Championship,Millennium Stadium,Cardiff,Wales,False,False,10147,Hamburg,Spring,0.2,-4.3,3.9,0.0,130.0,145.0,24.1,51.1,1013.3,18.0
2013-03-16,Wales,England,30,3,2013 Six Nations Championship,Millennium Stadium,Cardiff,Wales,False,False,10338,Hanover,Spring,1.8,-2.4,7.0,0.0,30.0,142.0,19.4,42.1,1012.8,252.0
2013-03-16,Wales,England,30,3,2013 Six Nations Championship,Millennium Stadium,Cardiff,Wales,False,False,10361,Magdeburg,Spring,-0.7,-6.6,5.3,0.0,0.0,149.0,12.2,37.1,1015.8,600.0
2013-03-16,Wales,England,30,3,2013 Six Nations Championship,Millennium Stadium,Cardiff,Wales,False,False,10865,Munich,Spring,0.1,-5.2,6.6,0.0,0.0,150.0,12.2,33.1,1016.7,624.0
2013-03-16,Wales,England,30,3,2013 Six Nations Championship,Millennium Stadium,Cardiff,Wales,False,False,10379,Potsdam,Spring,-1.9,-9.0,4.5,0.0,30.0,158.0,15.5,41.0,1015.6,660.0
2013-03-16,Wales,England,30,3,2013 Six Nations Championship,Millennium Stadium,Cardiff,Wales,False,False,10162,Schwerin,Spring,-1.2,-6.1,2.8,0.0,50.0,152.0,13.0,43.6,1015.0,540.0
2013-03-16,Wales,England,30,3,2013 Six Nations Championship,Millennium Stadium,Cardiff,Wales,False,False,10739,Stuttgart,Spring,1.8,-4.7,8.1,0.0,0.0,144.0,18.0,42.5,1014.3,492.0
2013-03-16,Wales,England,30,3,2013 Six Nations Championship,Millennium Stadium,Cardiff,Wales,False,False,10091,Malmö,Spring,-1.2,-4.9,1.4,0.0,0.0,171.0,26.6,50.8,1017.7,624.0
2013-03-16,Wales,England,30,3,2013 Six Nations Championship,Millennium Stadium,Cardiff,Wales,False,False,10929,Frauenfeld,Spring,1.5,-5.3,8.8,0.0,0.0,103.0,6.5,29.5,1014.8,510.0
2013-03-16,France,Scotland,23,16,2013 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,10055,Sorø,Spring,-0.6,-3.5,1.6,0.0,20.0,140.0,27.4,58.3,1013.7,156.0
2013-03-16,France,Scotland,23,16,2013 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,10224,Bremen,Spring,2.0,-1.0,6.6,0.3,20.0,137.0,19.8,41.4,1011.0,48.0
2013-03-16,France,Scotland,23,16,2013 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,10400,Düsseldorf,Spring,4.9,0.8,9.6,2.5,0.0,152.0,26.6,55.4,1010.0,252.0
2013-03-16,France,Scotland,23,16,2013 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,10554,Erfurt,Spring,-1.3,-7.8,3.2,0.0,120.0,179.0,16.9,35.6,1015.3,456.0
2013-03-16,France,Scotland,23,16,2013 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,10147,Hamburg,Spring,0.2,-4.3,3.9,0.0,130.0,145.0,24.1,51.1,1013.3,18.0
2013-03-16,France,Scotland,23,16,2013 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,10338,Hanover,Spring,1.8,-2.4,7.0,0.0,30.0,142.0,19.4,42.1,1012.8,252.0
2013-03-16,France,Scotland,23,16,2013 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,10361,Magdeburg,Spring,-0.7,-6.6,5.3,0.0,0.0,149.0,12.2,37.1,1015.8,600.0
2013-03-16,France,Scotland,23,16,2013 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,10865,Munich,Spring,0.1,-5.2,6.6,0.0,0.0,150.0,12.2,33.1,1016.7,624.0
2013-03-16,France,Scotland,23,16,2013 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,10379,Potsdam,Spring,-1.9,-9.0,4.5,0.0,30.0,158.0,15.5,41.0,1015.6,660.0
2013-03-16,France,Scotland,23,16,2013 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,10162,Schwerin,Spring,-1.2,-6.1,2.8,0.0,50.0,152.0,13.0,43.6,1015.0,540.0
2013-03-16,France,Scotland,23,16,2013 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,10739,Stuttgart,Spring,1.8,-4.7,8.1,0.0,0.0,144.0,18.0,42.5,1014.3,492.0
2013-03-16,France,Scotland,23,16,2013 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,10091,Malmö,Spring,-1.2,-4.9,1.4,0.0,0.0,171.0,26.6,50.8,1017.7,624.0
2013-03-16,France,Scotland,23,16,2013 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,10929,Frauenfeld,Spring,1.5,-5.3,8.8,0.0,0.0,103.0,6.5,29.5,1014.8,510.0
2013-03-16,Italy,Ireland,22,15,2013 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,10055,Sorø,Spring,-0.6,-3.5,1.6,0.0,20.0,140.0,27.4,58.3,1013.7,156.0
2013-03-16,Italy,Ireland,22,15,2013 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,10224,Bremen,Spring,2.0,-1.0,6.6,0.3,20.0,137.0,19.8,41.4,1011.0,48.0
2013-03-16,Italy,Ireland,22,15,2013 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,10400,Düsseldorf,Spring,4.9,0.8,9.6,2.5,0.0,152.0,26.6,55.4,1010.0,252.0
2013-03-16,Italy,Ireland,22,15,2013 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,10554,Erfurt,Spring,-1.3,-7.8,3.2,0.0,120.0,179.0,16.9,35.6,1015.3,456.0
2013-03-16,Italy,Ireland,22,15,2013 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,10147,Hamburg,Spring,0.2,-4.3,3.9,0.0,130.0,145.0,24.1,51.1,1013.3,18.0
2013-03-16,Italy,Ireland,22,15,2013 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,10338,Hanover,Spring,1.8,-2.4,7.0,0.0,30.0,142.0,19.4,42.1,1012.8,252.0
2013-03-16,Italy,Ireland,22,15,2013 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,10361,Magdeburg,Spring,-0.7,-6.6,5.3,0.0,0.0,149.0,12.2,37.1,1015.8,600.0
2013-03-16,Italy,Ireland,22,15,2013 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,10865,Munich,Spring,0.1,-5.2,6.6,0.0,0.0,150.0,12.2,33.1,1016.7,624.0
2013-03-16,Italy,Ireland,22,15,2013 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,10379,Potsdam,Spring,-1.9,-9.0,4.5,0.0,30.0,158.0,15.5,41.0,1015.6,660.0
2013-03-16,Italy,Ireland,22,15,2013 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,10162,Schwerin,Spring,-1.2,-6.1,2.8,0.0,50.0,152.0,13.0,43.6,1015.0,540.0
2013-03-16,Italy,Ireland,22,15,2013 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,10739,Stuttgart,Spring,1.8,-4.7,8.1,0.0,0.0,144.0,18.0,42.5,1014.3,492.0
2013-03-16,Italy,Ireland,22,15,2013 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,10091,Malmö,Spring,-1.2,-4.9,1.4,0.0,0.0,171.0,26.6,50.8,1017.7,624.0
2013-03-16,Italy,Ireland,22,15,2013 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,10929,Frauenfeld,Spring,1.5,-5.3,8.8,0.0,0.0,103.0,6.5,29.5,1014.8,510.0
2013-06-08,Argentina,England,3,32,2013 England tour of Argentina,Estadio Padre Ernesto Martearena,Salta,Argentina,False,False,10055,Sorø,Summer,14.1,12.3,15.7,0.0,0.0,302.0,20.5,35.6,1017.7,900.0
2013-06-08,Argentina,England,3,32,2013 England tour of Argentina,Estadio Padre Ernesto Martearena,Salta,Argentina,False,False,10224,Bremen,Summer,15.2,11.1,20.6,0.0,0.0,352.0,14.8,38.2,1018.5,900.0
2013-06-08,Argentina,England,3,32,2013 England tour of Argentina,Estadio Padre Ernesto Martearena,Salta,Argentina,False,False,10400,Düsseldorf,Summer,18.8,14.0,24.8,6.1,0.0,14.0,13.7,29.9,1017.1,444.0
2013-06-08,Argentina,England,3,32,2013 England tour of Argentina,Estadio Padre Ernesto Martearena,Salta,Argentina,False,False,10554,Erfurt,Summer,18.2,12.0,23.1,0.0,0.0,55.0,7.2,28.8,1015.5,468.0
2013-06-08,Argentina,England,3,32,2013 England tour of Argentina,Estadio Padre Ernesto Martearena,Salta,Argentina,False,False,10147,Hamburg,Summer,14.3,7.4,20.4,0.0,0.0,320.0,10.8,27.0,1018.7,918.0
2013-06-08,Argentina,England,3,32,2013 England tour of Argentina,Estadio Padre Ernesto Martearena,Salta,Argentina,False,False,10338,Hanover,Summer,18.0,10.7,24.2,0.0,0.0,345.0,9.0,24.1,1017.3,870.0
2013-06-08,Argentina,England,3,32,2013 England tour of Argentina,Estadio Padre Ernesto Martearena,Salta,Argentina,False,False,10361,Magdeburg,Summer,19.1,12.4,25.5,0.0,0.0,353.0,6.5,22.7,1015.9,756.0
2013-06-08,Argentina,England,3,32,2013 England tour of Argentina,Estadio Padre Ernesto Martearena,Salta,Argentina,False,False,10379,Potsdam,Summer,19.0,14.2,25.2,8.7,0.0,19.0,8.6,23.0,1014.6,582.0
2013-06-08,Argentina,England,3,32,2013 England tour of Argentina,Estadio Padre Ernesto Martearena,Salta,Argentina,False,False,10091,Malmö,Summer,14.7,11.1,17.7,0.0,0.0,302.0,14.0,33.5,1017.6,954.0
2013-06-08,Argentina,England,3,32,2013 England tour of Argentina,Estadio Padre Ernesto Martearena,Salta,Argentina,False,False,10929,Frauenfeld,Summer,20.1,12.7,28.2,0.0,0.0,350.0,5.8,26.3,1012.8,816.0
2013-06-08,New Zealand,France,23,13,2013 French tour to New Zealand,Eden Park,Auckland,New Zealand,False,False,10055,Sorø,Summer,14.1,12.3,15.7,0.0,0.0,302.0,20.5,35.6,1017.7,900.0
2013-06-08,New Zealand,France,23,13,2013 French tour to New Zealand,Eden Park,Auckland,New Zealand,False,False,10224,Bremen,Summer,15.2,11.1,20.6,0.0,0.0,352.0,14.8,38.2,1018.5,900.0
2013-06-08,New Zealand,France,23,13,2013 French tour to New Zealand,Eden Park,Auckland,New Zealand,False,False,10400,Düsseldorf,Summer,18.8,14.0,24.8,6.1,0.0,14.0,13.7,29.9,1017.1,444.0
2013-06-08,New Zealand,France,23,13,2013 French tour to New Zealand,Eden Park,Auckland,New Zealand,False,False,10554,Erfurt,Summer,18.2,12.0,23.1,0.0,0.0,55.0,7.2,28.8,1015.5,468.0
2013-06-08,New Zealand,France,23,13,2013 French tour to New Zealand,Eden Park,Auckland,New Zealand,False,False,10147,Hamburg,Summer,14.3,7.4,20.4,0.0,0.0,320.0,10.8,27.0,1018.7,918.0
2013-06-08,New Zealand,France,23,13,2013 French tour to New Zealand,Eden Park,Auckland,New Zealand,False,False,10338,Hanover,Summer,18.0,10.7,24.2,0.0,0.0,345.0,9.0,24.1,1017.3,870.0
2013-06-08,New Zealand,France,23,13,2013 French tour to New Zealand,Eden Park,Auckland,New Zealand,False,False,10361,Magdeburg,Summer,19.1,12.4,25.5,0.0,0.0,353.0,6.5,22.7,1015.9,756.0
2013-06-08,New Zealand,France,23,13,2013 French tour to New Zealand,Eden Park,Auckland,New Zealand,False,False,10379,Potsdam,Summer,19.0,14.2,25.2,8.7,0.0,19.0,8.6,23.0,1014.6,582.0
2013-06-08,New Zealand,France,23,13,2013 French tour to New Zealand,Eden Park,Auckland,New Zealand,False,False,10091,Malmö,Summer,14.7,11.1,17.7,0.0,0.0,302.0,14.0,33.5,1017.6,954.0
2013-06-08,New Zealand,France,23,13,2013 French tour to New Zealand,Eden Park,Auckland,New Zealand,False,False,10929,Frauenfeld,Summer,20.1,12.7,28.2,0.0,0.0,350.0,5.8,26.3,1012.8,816.0
2013-06-08,South Africa,Italy,44,10,2013 South African quadrangular tournament,Kings Park Stadium,Durban,South Africa,False,False,10055,Sorø,Summer,14.1,12.3,15.7,0.0,0.0,302.0,20.5,35.6,1017.7,900.0
2013-06-08,South Africa,Italy,44,10,2013 South African quadrangular tournament,Kings Park Stadium,Durban,South Africa,False,False,10224,Bremen,Summer,15.2,11.1,20.6,0.0,0.0,352.0,14.8,38.2,1018.5,900.0
2013-06-08,South Africa,Italy,44,10,2013 South African quadrangular tournament,Kings Park Stadium,Durban,South Africa,False,False,10400,Düsseldorf,Summer,18.8,14.0,24.8,6.1,0.0,14.0,13.7,29.9,1017.1,444.0
2013-06-08,South Africa,Italy,44,10,2013 South African quadrangular tournament,Kings Park Stadium,Durban,South Africa,False,False,10554,Erfurt,Summer,18.2,12.0,23.1,0.0,0.0,55.0,7.2,28.8,1015.5,468.0
2013-06-08,South Africa,Italy,44,10,2013 South African quadrangular tournament,Kings Park Stadium,Durban,South Africa,False,False,10147,Hamburg,Summer,14.3,7.4,20.4,0.0,0.0,320.0,10.8,27.0,1018.7,918.0
2013-06-08,South Africa,Italy,44,10,2013 South African quadrangular tournament,Kings Park Stadium,Durban,South Africa,False,False,10338,Hanover,Summer,18.0,10.7,24.2,0.0,0.0,345.0,9.0,24.1,1017.3,870.0
2013-06-08,South Africa,Italy,44,10,2013 South African quadrangular tournament,Kings Park Stadium,Durban,South Africa,False,False,10361,Magdeburg,Summer,19.1,12.4,25.5,0.0,0.0,353.0,6.5,22.7,1015.9,756.0
2013-06-08,South Africa,Italy,44,10,2013 South African quadrangular tournament,Kings Park Stadium,Durban,South Africa,False,False,10379,Potsdam,Summer,19.0,14.2,25.2,8.7,0.0,19.0,8.6,23.0,1014.6,582.0
2013-06-08,South Africa,Italy,44,10,2013 South African quadrangular tournament,Kings Park Stadium,Durban,South Africa,False,False,10091,Malmö,Summer,14.7,11.1,17.7,0.0,0.0,302.0,14.0,33.5,1017.6,954.0
2013-06-08,South Africa,Italy,44,10,2013 South African quadrangular tournament,Kings Park Stadium,Durban,South Africa,False,False,10929,Frauenfeld,Summer,20.1,12.7,28.2,0.0,0.0,350.0,5.8,26.3,1012.8,816.0
2013-06-15,Argentina,England,26,51,2013 England tour of Argentina,Vélez Sársfield,Buenos Aires,Argentina,False,False,10055,Sorø,Summer,15.1,9.2,20.6,5.6,0.0,159.0,20.9,89.6,1011.8,648.0
2013-06-15,Argentina,England,26,51,2013 England tour of Argentina,Vélez Sársfield,Buenos Aires,Argentina,False,False,10224,Bremen,Summer,15.3,9.2,21.5,2.3,0.0,184.0,17.3,77.8,1011.4,684.0
2013-06-15,Argentina,England,26,51,2013 England tour of Argentina,Vélez Sársfield,Buenos Aires,Argentina,False,False,10400,Düsseldorf,Summer,16.1,11.9,20.6,0.0,0.0,193.0,22.7,56.5,1013.6,504.0
2013-06-15,Argentina,England,26,51,2013 England tour of Argentina,Vélez Sársfield,Buenos Aires,Argentina,False,False,10554,Erfurt,Summer,15.9,8.3,21.2,0.0,0.0,222.0,18.4,48.6,1013.7,348.0
2013-06-15,Argentina,England,26,51,2013 England tour of Argentina,Vélez Sársfield,Buenos Aires,Argentina,False,False,10147,Hamburg,Summer,15.1,9.1,21.5,4.2,0.0,159.0,16.2,62.6,1012.4,636.0
2013-06-15,Argentina,England,26,51,2013 England tour of Argentina,Vélez Sársfield,Buenos Aires,Argentina,False,False,10338,Hanover,Summer,16.1,10.2,22.2,4.2,0.0,175.0,15.5,63.7,1012.6,612.0
2013-06-15,Argentina,England,26,51,2013 England tour of Argentina,Vélez Sársfield,Buenos Aires,Argentina,False,False,10361,Magdeburg,Summer,16.9,9.9,23.3,0.3,0.0,188.0,9.7,43.9,1013.3,516.0
2013-06-15,Argentina,England,26,51,2013 England tour of Argentina,Vélez Sársfield,Buenos Aires,Argentina,False,False,10379,Potsdam,Summer,17.9,12.1,23.3,0.0,0.0,184.0,14.0,44.3,1012.3,504.0
2013-06-15,Argentina,England,26,51,2013 England tour of Argentina,Vélez Sársfield,Buenos Aires,Argentina,False,False,10091,Malmö,Summer,14.4,9.9,18.7,6.5,0.0,191.0,16.2,72.7,1013.9,708.0
2013-06-15,Argentina,England,26,51,2013 England tour of Argentina,Vélez Sársfield,Buenos Aires,Argentina,False,False,10929,Frauenfeld,Summer,19.1,12.6,26.7,4.3,0.0,303.0,7.2,29.9,1015.8,498.0
2013-06-15,South Africa,Scotland,30,17,South African Quadrangular tournament,Mbombela Stadium,Nelspruit,South Africa,False,False,10055,Sorø,Summer,15.1,9.2,20.6,5.6,0.0,159.0,20.9,89.6,1011.8,648.0
2013-06-15,South Africa,Scotland,30,17,South African Quadrangular tournament,Mbombela Stadium,Nelspruit,South Africa,False,False,10224,Bremen,Summer,15.3,9.2,21.5,2.3,0.0,184.0,17.3,77.8,1011.4,684.0
2013-06-15,South Africa,Scotland,30,17,South African Quadrangular tournament,Mbombela Stadium,Nelspruit,South Africa,False,False,10400,Düsseldorf,Summer,16.1,11.9,20.6,0.0,0.0,193.0,22.7,56.5,1013.6,504.0
2013-06-15,South Africa,Scotland,30,17,South African Quadrangular tournament,Mbombela Stadium,Nelspruit,South Africa,False,False,10554,Erfurt,Summer,15.9,8.3,21.2,0.0,0.0,222.0,18.4,48.6,1013.7,348.0
2013-06-15,South Africa,Scotland,30,17,South African Quadrangular tournament,Mbombela Stadium,Nelspruit,South Africa,False,False,10147,Hamburg,Summer,15.1,9.1,21.5,4.2,0.0,159.0,16.2,62.6,1012.4,636.0
2013-06-15,South Africa,Scotland,30,17,South African Quadrangular tournament,Mbombela Stadium,Nelspruit,South Africa,False,False,10338,Hanover,Summer,16.1,10.2,22.2,4.2,0.0,175.0,15.5,63.7,1012.6,612.0
2013-06-15,South Africa,Scotland,30,17,South African Quadrangular tournament,Mbombela Stadium,Nelspruit,South Africa,False,False,10361,Magdeburg,Summer,16.9,9.9,23.3,0.3,0.0,188.0,9.7,43.9,1013.3,516.0
2013-06-15,South Africa,Scotland,30,17,South African Quadrangular tournament,Mbombela Stadium,Nelspruit,South Africa,False,False,10379,Potsdam,Summer,17.9,12.1,23.3,0.0,0.0,184.0,14.0,44.3,1012.3,504.0
2013-06-15,South Africa,Scotland,30,17,South African Quadrangular tournament,Mbombela Stadium,Nelspruit,South Africa,False,False,10091,Malmö,Summer,14.4,9.9,18.7,6.5,0.0,191.0,16.2,72.7,1013.9,708.0
2013-06-15,South Africa,Scotland,30,17,South African Quadrangular tournament,Mbombela Stadium,Nelspruit,South Africa,False,False,10929,Frauenfeld,Summer,19.1,12.6,26.7,4.3,0.0,303.0,7.2,29.9,1015.8,498.0
2013-06-15,New Zealand,France,30,0,2013 French tour to New Zealand,Rugby League Park,Christchurch,New Zealand,False,False,10055,Sorø,Summer,15.1,9.2,20.6,5.6,0.0,159.0,20.9,89.6,1011.8,648.0
2013-06-15,New Zealand,France,30,0,2013 French tour to New Zealand,Rugby League Park,Christchurch,New Zealand,False,False,10224,Bremen,Summer,15.3,9.2,21.5,2.3,0.0,184.0,17.3,77.8,1011.4,684.0
2013-06-15,New Zealand,France,30,0,2013 French tour to New Zealand,Rugby League Park,Christchurch,New Zealand,False,False,10400,Düsseldorf,Summer,16.1,11.9,20.6,0.0,0.0,193.0,22.7,56.5,1013.6,504.0
2013-06-15,New Zealand,France,30,0,2013 French tour to New Zealand,Rugby League Park,Christchurch,New Zealand,False,False,10554,Erfurt,Summer,15.9,8.3,21.2,0.0,0.0,222.0,18.4,48.6,1013.7,348.0
2013-06-15,New Zealand,France,30,0,2013 French tour to New Zealand,Rugby League Park,Christchurch,New Zealand,False,False,10147,Hamburg,Summer,15.1,9.1,21.5,4.2,0.0,159.0,16.2,62.6,1012.4,636.0
